product_id,product_name,aisle_id,department_id,aisle,department,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,3296060,160220,prior,13,3,1,8.0,6,1
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,1630036,160220,prior,14,1,12,5.0,4,1
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,579844,160220,prior,19,3,10,12.0,3,1
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,1177796,160220,prior,20,2,9,30.0,3,1
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,2509794,179876,prior,5,3,22,4.0,7,0
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,314800,179876,prior,10,0,9,9.0,5,1
5,Green Chile Anytime Sauce,5,13,marinades meat preparation,pantry,3328347,184864,prior,3,6,14,30.0,7,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,624263,22369,prior,7,6,15,5.0,4,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,2769731,22369,prior,8,1,15,9.0,30,1
6,Dry Nose Oil,11,11,cold flu allergy,personal care,1330475,22369,prior,10,5,14,4.0,22,1
6,Dry Nose Oil,11,11,cold flu allergy,personal care,347318,73296,prior,22,1,10,5.0,26,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,3382441,113264,prior,5,6,20,2.0,3,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,2418863,160800,prior,7,6,10,11.0,7,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,505140,193742,prior,16,3,12,29.0,15,0
6,Dry Nose Oil,11,11,cold flu allergy,personal care,574904,193742,prior,17,6,17,24.0,6,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,470564,3612,prior,17,0,3,1.0,9,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1548923,5125,prior,5,2,20,30.0,2,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2970642,29045,prior,10,6,8,7.0,9,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2606507,31579,prior,8,3,19,3.0,3,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,3412494,31579,prior,9,1,15,19.0,2,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,487840,31579,prior,10,6,14,5.0,3,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2372690,33731,prior,10,3,7,7.0,39,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1436739,36502,prior,33,3,16,30.0,4,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2094654,41987,prior,1,5,13,,8,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1506734,41987,prior,4,5,17,11.0,5,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1730866,41987,prior,5,1,14,10.0,5,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1739359,49602,prior,13,6,14,7.0,6,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2041155,50414,prior,12,4,15,11.0,10,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1540208,52480,prior,2,3,12,30.0,1,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2268681,58429,prior,2,3,12,5.0,5,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2827662,58429,prior,3,1,8,12.0,1,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2706505,58429,prior,4,5,11,4.0,1,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1263596,58429,prior,5,5,10,7.0,3,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2360004,58429,prior,6,5,9,7.0,5,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,716825,71222,prior,9,1,15,1.0,7,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,3229466,74898,prior,9,3,14,4.0,17,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2316004,74898,prior,10,0,17,25.0,7,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,736980,74898,prior,23,1,13,30.0,2,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1393223,83961,prior,1,0,14,,8,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1806224,83961,prior,4,1,15,6.0,6,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2710022,101370,prior,14,0,9,7.0,2,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2563080,101370,prior,15,0,16,14.0,24,1
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,880453,114880,prior,2,4,0,16.0,27,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,2559663,143983,prior,8,4,9,5.0,8,0
7,Pure Coconut Water With Orange,98,7,juice nectars,beverages,1653311,181896,prior,3,4,15,2.0,10,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1506985,5092,prior,2,6,13,6.0,18,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2740404,5092,prior,5,5,9,5.0,22,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2926045,5377,prior,55,5,19,2.0,12,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3262065,5377,prior,67,4,12,14.0,14,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2899725,5377,prior,79,6,15,1.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1050595,12414,prior,13,4,7,1.0,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2821329,13632,prior,12,0,15,11.0,12,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1126543,14514,prior,2,5,15,13.0,23,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3215818,19870,prior,3,1,16,4.0,10,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1358150,22290,prior,2,6,10,28.0,20,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,276617,38698,prior,6,1,12,7.0,8,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2410232,38947,prior,3,5,17,7.0,17,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,66768,39205,prior,4,0,11,5.0,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1861452,39205,prior,6,2,13,17.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,640224,39221,prior,21,0,8,1.0,12,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1079534,40474,prior,29,1,16,4.0,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2288820,41987,prior,2,1,12,10.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,233266,42131,prior,1,5,12,,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2814248,43103,prior,3,0,12,30.0,23,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1573973,49157,prior,1,3,15,,13,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3274700,49819,prior,6,0,14,9.0,18,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1129794,51885,prior,1,1,7,,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2281553,51885,prior,3,0,13,10.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1256182,51885,prior,5,2,10,30.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1906038,51885,prior,9,6,14,20.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,674404,54301,prior,8,1,9,30.0,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1885435,55381,prior,5,6,14,30.0,19,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1333258,59433,prior,8,3,17,20.0,25,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3327564,59433,prior,17,0,13,28.0,9,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3025514,59503,prior,1,5,13,,9,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2751998,59503,prior,6,5,10,18.0,20,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,301745,60276,prior,7,2,14,3.0,19,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1837326,62604,prior,1,2,12,,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2823876,62604,prior,2,2,15,30.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,892133,63480,prior,1,0,12,,8,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2508914,66367,prior,9,2,2,19.0,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2427848,67858,prior,2,4,9,4.0,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3051041,67858,prior,17,0,12,21.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,854431,68069,prior,4,0,12,7.0,7,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1526185,69302,prior,2,5,18,3.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3065155,69878,prior,7,4,13,14.0,8,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1452362,71707,prior,4,0,7,10.0,20,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2496822,71707,prior,18,3,9,8.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3171790,71707,prior,19,3,10,0.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,304864,75452,prior,12,6,17,8.0,14,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2309888,75551,prior,1,1,13,,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1404008,75551,prior,16,4,8,2.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,768944,75551,prior,20,1,15,11.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,519816,75876,prior,1,3,9,,5,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1283474,75876,prior,17,2,14,19.0,26,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1318420,76804,prior,2,6,16,7.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2873511,76804,prior,5,5,22,17.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3042569,76869,prior,7,1,17,2.0,19,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2378496,77493,prior,6,5,8,10.0,7,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,115120,84307,prior,7,6,14,20.0,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3268431,89340,prior,11,4,7,2.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,352217,89463,prior,7,1,12,30.0,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2770140,94651,prior,10,2,9,7.0,17,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1647092,94651,prior,19,1,11,6.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2449024,98896,prior,2,5,16,8.0,6,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,852089,98896,prior,5,2,17,11.0,7,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,351087,98896,prior,8,0,18,15.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1651744,99683,prior,3,3,12,1.0,13,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,111902,101041,prior,10,2,6,11.0,20,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1114790,101041,prior,15,6,5,7.0,15,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1499273,102840,prior,9,5,17,30.0,16,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,715806,103644,prior,48,6,11,1.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1513788,103644,prior,87,1,11,5.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,905524,103644,prior,88,1,15,0.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2806625,104103,prior,37,0,13,30.0,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,345912,104103,prior,39,6,13,14.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2998274,106735,prior,3,2,16,7.0,13,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2495226,106735,prior,4,1,13,6.0,19,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,215876,106735,prior,14,3,8,2.0,14,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1114703,111008,prior,3,6,11,7.0,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1391762,111109,prior,4,6,7,6.0,15,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1817219,111109,prior,6,0,15,5.0,5,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,693989,111109,prior,8,0,17,2.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,356012,111109,prior,10,6,18,1.0,13,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1832234,111109,prior,14,5,18,2.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1352580,111109,prior,16,2,17,3.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1983513,111109,prior,17,0,9,5.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2865217,111109,prior,19,2,19,7.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3366606,111109,prior,21,0,15,7.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2568661,111109,prior,23,1,8,1.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,458734,111109,prior,24,6,19,5.0,8,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2291510,111109,prior,27,3,17,3.0,5,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1609068,111109,prior,28,5,8,2.0,10,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,485130,111109,prior,29,5,18,7.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1439214,111109,prior,32,4,18,3.0,10,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1133958,111109,prior,35,2,9,5.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2162660,111109,prior,36,6,20,4.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1387610,111109,prior,44,4,9,4.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1244581,111109,prior,45,0,8,3.0,8,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2135582,111109,prior,46,6,13,13.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1866897,111109,prior,48,0,12,5.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2798065,111109,prior,50,0,16,5.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1802980,111109,prior,54,0,8,2.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,696668,111109,prior,55,2,19,2.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1848443,111109,prior,56,1,19,6.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2133868,111109,prior,57,3,17,2.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1082953,111109,prior,59,6,10,7.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3202745,111109,prior,61,2,18,5.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,947537,111109,prior,62,3,10,8.0,8,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2292930,111109,prior,66,6,17,2.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,398253,111109,prior,69,2,18,6.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2741147,111109,prior,70,0,12,5.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2330276,111109,prior,71,6,10,6.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3124772,111109,prior,78,2,11,9.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1144272,111109,prior,82,0,11,2.0,14,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2187970,111109,prior,83,0,17,7.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1279873,111109,prior,84,6,14,13.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1127055,115014,prior,3,0,15,21.0,7,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1533474,115014,prior,6,0,15,30.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,697258,115014,prior,7,3,14,30.0,2,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2171754,115649,prior,4,6,11,3.0,9,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3266091,117364,prior,3,6,3,27.0,10,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2656138,119602,prior,2,6,10,7.0,4,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,93545,121345,prior,9,1,16,3.0,4,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1622370,122845,prior,10,0,8,7.0,10,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1300983,122845,prior,12,0,10,6.0,5,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2261202,122845,prior,13,6,10,6.0,5,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3191585,122845,prior,15,6,9,21.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3090102,125431,prior,1,6,15,,22,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2103172,125431,prior,4,6,10,3.0,5,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,325414,125431,prior,5,4,8,5.0,33,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2691960,125431,prior,7,0,7,6.0,22,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1268312,125431,prior,9,1,11,8.0,41,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1132049,134308,prior,1,4,11,,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1464398,138144,prior,3,0,13,30.0,25,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,345478,144077,prior,2,5,9,12.0,9,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2607580,146923,prior,11,3,9,20.0,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2237597,147574,prior,5,2,9,13.0,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2859645,149470,prior,5,5,9,7.0,19,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,929732,149470,prior,6,5,9,0.0,21,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1114585,149470,prior,10,5,8,5.0,11,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1193980,151688,prior,12,2,16,6.0,14,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,606381,163492,prior,28,5,3,8.0,8,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,418138,166392,prior,2,5,11,16.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,204952,166392,prior,4,2,9,7.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3269916,175571,prior,2,6,14,5.0,17,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,3065608,177050,prior,4,0,10,6.0,6,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1021566,177050,prior,14,3,11,2.0,4,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1976651,178145,prior,16,5,13,30.0,5,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,878994,178145,prior,20,4,13,20.0,3,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2810456,178145,prior,21,3,14,13.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2913994,178145,prior,26,3,13,3.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,684539,179820,prior,1,2,15,,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2359978,179820,prior,8,3,2,30.0,1,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2173308,182181,prior,1,5,20,,25,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2410165,182181,prior,9,6,21,7.0,16,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1884370,183179,prior,18,2,15,9.0,12,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,212101,185710,prior,2,5,16,30.0,11,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1060603,186311,prior,2,6,7,13.0,35,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1995602,186363,prior,18,3,22,0.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,336040,186794,prior,10,1,14,21.0,3,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,2799376,188075,prior,11,3,12,9.0,1,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1198312,190384,prior,3,5,15,8.0,2,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1145581,190941,prior,1,0,13,,7,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1460464,190941,prior,4,6,12,30.0,7,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,871141,196351,prior,14,0,16,14.0,5,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,1267513,201028,prior,1,5,16,,5,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,841803,201612,prior,40,4,17,5.0,8,0
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,872378,201612,prior,44,2,17,3.0,6,1
8,Cut Russet Potatoes Steam N' Mash,116,1,frozen produce,frozen,724704,201612,prior,47,1,17,3.0,6,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,169443,225,prior,11,4,10,6.0,2,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2392292,1414,prior,2,3,23,7.0,5,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2614966,1414,prior,4,6,17,4.0,3,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2075205,1414,prior,6,0,11,10.0,1,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2146818,1414,prior,8,2,10,9.0,1,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,941105,1414,prior,9,0,13,12.0,4,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,745976,1414,prior,10,0,16,21.0,9,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2760377,1414,prior,11,3,16,17.0,3,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2904663,1414,prior,13,1,15,15.0,5,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,3193815,10827,prior,34,2,17,9.0,7,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2032040,15657,prior,1,6,13,,23,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1908219,18285,prior,3,6,11,8.0,1,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,3289525,18285,prior,6,6,8,23.0,3,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1261720,18285,prior,7,0,21,15.0,7,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2304870,18285,prior,8,3,8,24.0,1,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1777957,20748,prior,1,1,20,,11,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2482067,27425,prior,2,0,17,2.0,9,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1203716,27425,prior,6,2,8,6.0,6,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,752654,27425,prior,10,3,16,3.0,7,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1957258,27425,prior,28,4,6,4.0,6,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2225814,29689,prior,15,5,13,25.0,6,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,194155,35006,prior,5,2,17,30.0,10,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,1885547,38524,prior,2,0,13,30.0,6,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,3181353,38524,prior,4,1,10,30.0,6,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2881007,38524,prior,5,1,11,0.0,9,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,717648,39120,prior,13,5,7,9.0,1,0
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,2258294,39120,prior,15,3,10,30.0,5,1
9,Light Strawberry Blueberry Yogurt,120,16,yogurt,dairy eggs,3112205,39120,prior,16,3,10,0.0,13,1
